GeneID,GSM6287835,GSM6287836,GSM6287837,GSM6287838,GSM6287839,GSM6287840,GSM6287841,GSM6287842,GSM6287843,GSM6287844,GSM6287845
105369416,0,0,0,0,0,0,0,0,0,0,0
55863,244,113,1302,594,335,165,3201,3902,3438,1466,2344
84233,344,371,996,598,526,369,1955,2653,2498,1190,1754
58487,207,126,706,464,252,214,3051,4151,1582,646,1388
220388,5,0,7,1,9,0,9,9,31,12,1
54843,0,0,1,8,0,1,19,41,7,1,24
220047,0,0,0,0,0,1,0,0,0,0,0
8301,2285,4082,7042,3374,3560,3067,15753,20183,18710,9250,11899
107984426,0,0,2,2,0,0,14,14,0,0,5
8726,176,77,699,371,347,178,1770,2241,1549,786,1138
102465452,2,0,9,3,0,0,48,58,4,4,12
51501,313,709,865,454,754,237,1285,1941,2023,807,1405
105369421,0,0,2,0,0,3,2,0,11,0,0
60494,26,4,76,18,16,49,109,79,82,40,101
10873,114,146,58,41,222,94,341,299,351,195,137
107984427,15,32,0,0,23,11,1,8,7,2,2
102724775,5,0,0,0,0,0,0,0,0,0,0
11098,3,0,10,0,0,7,48,38,5,10,23
8587,0,0,0,0,0,0,0,0,0,0,0
112268086,0,0,0,0,0,0,0,0,0,0,0
107984429,0,0,0,0,0,0,0,0,0,0,0
107984428,4,0,0,4,0,0,5,1,0,0,6
8322,24,0,24,17,20,6,156,99,45,23,104
100506368,0,0,8,2,0,3,0,6,6,11,0
105369422,0,0,0,0,0,0,0,5,2,0,2
65084,97,156,349,229,52,51,779,1397,356,225,495
107984361,1,0,0,0,0,9,0,0,0,0,0
105369423,0,0,0,0,0,0,0,0,0,0,0
23682,651,516,1070,780,1799,923,4490,6721,3548,1410,1329
100423040,0,0,0,0,0,0,0,0,0,0,0
1075,2981,2536,21633,22016,5827,3321,42970,157886,44190,15004,42407
101929174,18,23,56,17,12,0,265,300,58,32,70
2915,0,1,1,0,0,0,0,6,0,1,3
100873989,0,0,1,0,0,0,0,6,0,1,3
107984363,0,0,0,0,0,0,0,0,0,0,0
7299,1,0,0,0,4,16,1,7,11,17,0
50507,0,0,1,0,0,0,0,0,1,0,0
219595,0,0,0,0,0,0,0,0,0,0,0
390231,0,0,0,0,1,0,0,0,0,0,0
57093,0,0,1,0,1,0,0,0,0,0,0
105369176,0,0,0,0,0,0,0,0,0,0,0
642446,0,0,0,0,0,0,0,0,0,0,0
399939,0,0,0,0,0,1,0,0,0,0,0
729384,0,0,0,0,0,1,0,0,0,0,0
120146,0,0,0,0,0,0,0,0,0,0,0
399940,0,0,0,0,1,0,0,1,0,0,0
642569,0,0,0,0,0,0,0,0,0,0,0
642612,0,0,0,0,0,0,0,0,0,0,0
642623,0,0,0,0,0,0,0,0,1,0,0
10003,0,0,19,11,1,0,15,45,42,16,16
26973,108,223,789,382,189,116,2282,3677,1214,803,1289
101929222,0,0,0,0,0,0,0,0,0,0,0
100616186,0,0,0,0,0,0,0,0,0,0,0
100302228,0,0,0,0,0,0,0,0,0,0,0
105369427,0,0,0,0,0,0,0,0,0,0,0
107984371,0,0,0,0,0,0,0,0,0,0,0
105369428,0,0,0,0,0,0,0,0,0,0,0
105369429,0,0,0,0,0,0,0,0,0,0,0
120114,1,2,1,0,0,2,0,0,3,0,0
105369431,0,0,0,0,0,0,0,0,0,0,0
4544,5,0,0,0,0,21,0,0,0,0,5
120103,309,532,588,253,607,416,1546,1784,1931,788,1163
112268080,0,0,0,0,0,0,3,0,0,0,0
159989,3,0,0,1,0,0,0,2,6,3,0
56935,486,993,1563,654,1389,911,2157,2990,3189,1294,3219
85459,320,479,568,347,489,345,1495,1992,1469,658,944
619383,142,78,24,5,215,272,39,39,404,197,50
79101,583,811,1530,1064,1207,780,3792,5721,4802,2158,2668
684959,24,42,57,34,98,39,64,65,156,66,114
692063,1,0,31,20,0,10,63,57,119,51,78
692075,5,0,23,1,0,0,12,15,28,11,33
677792,2,0,2,2,0,0,6,9,23,4,7
654320,17,86,50,22,33,46,84,88,155,97,93
692072,0,7,16,4,0,0,28,12,26,46,4
677805,16,19,22,19,0,14,38,62,74,23,52
100302240,0,0,4,6,9,0,16,15,26,21,15
677822,14,0,44,3,0,0,33,121,59,29,39
28970,293,197,892,486,407,305,2707,3022,2111,864,1933
9440,108,48,412,283,100,70,1529,2137,1325,703,839
387804,0,0,1,0,0,0,0,1,0,0,0
341208,0,0,5,0,1,4,10,6,8,0,5
24145,366,626,1465,901,558,505,3490,4863,2171,1288,2371
105369435,4,32,9,4,9,0,2,5,1,3,3
390243,0,0,0,0,0,0,1,0,0,0,0
10888,6,0,7,0,0,0,5,9,3,3,3
4361,164,159,448,231,163,114,1653,2003,1176,434,681
100302275,0,0,0,0,0,0,0,0,0,0,0
54851,122,122,393,259,171,75,1792,1873,902,464,735
643037,0,0,0,0,0,0,0,0,0,0,0
2526,148,264,591,265,219,289,903,817,1506,938,1119
105369438,36,43,138,62,42,42,231,211,174,130,237
143689,28,38,84,45,32,30,674,646,174,113,202
105369436,0,0,5,1,0,0,5,2,4,0,0
154810,2,15,0,1,0,7,7,10,18,7,0
107984376,0,0,0,0,0,0,0,0,0,0,0
51503,997,1193,2286,1265,1864,1112,4664,5171,6673,2804,3720
55693,8,0,14,8,16,24,41,68,45,17,29
390245,0,0,0,0,0,1,0,0,0,0,0
107984375,0,0,0,0,0,0,0,0,0,0,0
10929,273,469,567,273,725,622,1031,1085,1589,488,742
23052,160,541,349,124,578,316,718,483,1414,459,675
101929295,2,4,2,0,0,0,0,1,0,0,3
143686,75,64,121,54,62,36,198,160,448,119,160
100129203,15,0,0,2,0,0,7,6,0,7,17
105369439,0,0,0,0,0,0,0,0,0,0,0
105369440,0,0,0,0,0,0,0,0,0,0,0
105369441,0,0,0,0,0,0,0,0,0,0,0
107984377,0,0,0,0,0,0,0,0,0,0,10
143684,59,41,92,56,44,38,461,571,306,119,182
9702,171,262,582,409,271,147,2313,4271,1419,575,1031
8898,215,306,678,362,361,328,2042,2658,1724,1036,1461
84441,413,173,534,300,185,232,2810,3277,774,299,918
100422991,7,0,2,0,6,0,1,12,0,0,0
79780,254,288,778,355,253,258,2569,3485,2045,1161,1370
8690,53,88,245,99,54,33,661,632,561,264,401
100874053,0,0,0,0,0,0,0,0,0,0,0
105369443,0,0,0,0,0,0,0,0,0,0,0
105369448,0,0,0,0,0,0,0,0,0,0,0
105369450,0,0,0,0,0,0,0,0,0,0,0
105369451,0,0,0,0,0,0,0,0,0,0,0
105369452,0,0,0,0,0,0,0,0,0,0,0
105369453,0,0,0,0,0,0,0,0,0,0,0
105369454,0,0,0,0,0,0,0,0,0,0,0
105369455,0,0,0,0,0,0,0,0,0,0,0
53942,0,0,0,0,1,0,0,0,0,1,0
107984430,0,0,0,0,0,0,0,0,0,0,0
107984431,0,0,0,0,0,0,0,0,0,0,0
105369456,0,0,0,0,0,0,0,0,0,0,0
100128386,2,0,1,0,5,0,1,3,0,1,0
143872,32,44,125,54,9,39,239,747,173,86,173
105369457,0,0,0,0,0,0,0,0,0,0,0
109616988,0,0,0,0,0,0,0,0,0,0,0
5241,0,0,1,0,0,0,3,0,0,0,0
101054525,0,0,0,0,0,0,0,0,0,0,0
105369458,0,0,0,0,0,0,0,0,0,0,0
7225,0,0,0,0,0,0,0,1,0,0,0
100500823,0,0,0,0,0,0,0,0,0,0,0
253935,0,0,0,0,0,0,0,0,1,0,0
57562,0,0,0,0,0,2,0,0,0,0,0
85016,0,0,0,0,0,0,1,0,0,0,0
10413,2,0,2,0,0,0,0,1,1,0,0
105369460,0,0,0,0,0,0,0,0,0,0,0
330,236,4883,1108,384,566,2319,7866,6617,1639,4056,4125
329,373,525,915,608,421,351,2348,2915,2643,1394,1521
114908,800,985,3337,2134,1083,1063,13245,18192,9176,4666,5801
101928424,1,19,8,10,4,3,18,21,13,2,20
102723838,0,0,0,0,0,0,0,0,0,0,0
4316,255,166,1108,574,120,99,967,7424,1209,391,1403
9313,0,0,0,0,0,0,1,0,0,0,0
101928477,0,0,0,0,0,0,0,0,0,0,0
64066,0,0,0,0,0,0,0,0,0,0,0
4317,0,0,20,6,14,0,20,176,46,18,34
4319,256,305,431,91,111,114,897,815,2455,1315,1764
100288077,22,10,77,3,14,2,126,83,214,173,321
4312,544,1672,1437,484,1559,1325,3714,3381,5825,3927,5413
4314,33,33,198,40,37,10,238,621,435,262,680
4321,954,1654,7605,3545,1223,1256,15475,52871,31111,22814,18530
4322,0,1,3,0,0,0,0,14,0,2,6
84259,328,810,946,555,822,557,2076,2496,2728,1331,1919
79659,91,44,70,27,11,33,219,281,181,43,100
105369463,0,0,0,0,0,0,0,0,0,0,0
102723862,0,0,0,0,0,0,0,0,0,0,0
100616457,0,0,0,0,0,0,0,0,0,0,0
105369464,0,0,0,4,0,0,0,0,0,0,1
80310,0,0,0,0,0,0,0,0,0,0,2
414301,0,0,0,0,1,0,0,0,0,0,0
102723879,0,0,0,0,0,0,0,0,0,0,0
102723895,0,0,0,0,0,0,0,0,0,0,0
105369466,0,0,0,0,0,0,0,5,0,0,0
107984380,0,0,0,0,0,0,0,0,0,0,0
100506742,0,0,5,0,8,1,2,4,0,0,0
643733,0,0,0,0,0,0,0,2,0,0,0
837,786,1510,3475,2038,1703,1043,8134,12389,6378,3404,6469
838,26,176,300,147,87,129,288,533,509,443,437
834,1693,2785,7600,5056,3489,2757,20403,24701,17419,9079,12945
114769,1557,3132,2654,1658,4146,2478,7203,5699,8212,3277,4769
107984381,0,0,0,9,0,0,0,0,0,0,2
440067,0,0,6,2,1,0,14,30,46,20,8
440068,49,34,129,82,101,56,353,306,463,172,240
59082,0,0,0,0,0,0,0,0,0,0,0
105369469,0,216,8,2,0,25,22,10,36,78,7
105369468,0,0,0,0,0,0,0,0,0,0,0
2893,13,0,0,0,0,0,1,1,0,1,0
84437,114,109,451,264,174,91,2518,2752,1231,384,1024
143879,92,34,210,122,97,40,596,658,627,205,367
60496,167,211,640,319,230,244,2690,3602,1696,711,1265
105369473,0,0,0,0,0,0,0,0,0,0,0
101928535,0,0,0,0,0,0,0,0,0,0,0
105369474,0,0,0,0,0,0,0,0,0,0,0
2977,3,0,2,0,0,0,28,31,1,1,0
112268081,0,0,0,0,0,0,8,0,0,0,0
105369475,1,0,0,0,0,0,0,0,0,0,0
105369477,34,119,26,25,54,45,231,187,178,55,103
143884,448,2461,333,165,1616,1164,1136,1602,837,404,697
91801,40,8,183,75,42,31,898,917,401,118,310
55531,0,0,0,0,0,0,0,5,0,0,0
112267904,0,0,0,0,0,0,0,0,0,0,0
6588,0,0,0,0,0,0,0,0,0,0,0
54733,13,0,76,32,0,25,251,530,97,112,254
54734,13,5,126,56,0,20,1054,904,160,109,359
8065,195,224,694,330,236,175,1812,1802,1689,913,1163
38,1239,1266,2797,1712,1999,1274,4688,6480,6236,2506,4101
4863,95,41,270,125,144,42,814,1194,604,164,499
472,660,323,1301,835,437,405,4778,7051,2560,883,2155
160140,28,43,35,18,21,37,167,144,103,44,86
143888,194,289,637,350,201,216,1522,1640,1611,595,1117
112267909,1,0,1,1,0,0,5,8,26,0,0
23086,0,0,1,4,1,1,22,16,8,4,15
101928561,0,0,2,0,0,0,0,0,0,0,0
1662,145,29,487,223,190,137,1006,1494,1063,544,774
399947,15,51,2,0,5,9,22,7,6,11,8
105369482,10,0,42,10,41,66,112,94,69,38,65
105369483,6,0,11,13,43,26,11,27,16,18,30
107984384,68,181,143,65,90,172,339,302,397,175,231
105369484,100,58,31,17,110,29,51,17,131,44,43
85463,620,959,1317,605,469,694,9905,17199,3260,1786,2632
5962,444,874,1623,825,447,636,8594,13937,2546,1561,3810
105369486,0,0,4,1,0,0,17,23,6,7,20
107984385,46,59,66,51,107,95,138,194,211,75,97
2230,758,1528,1828,982,1769,1102,6096,10265,4663,2117,3415
105369487,15,5,5,6,20,5,12,27,81,4,11
57569,14,56,30,36,6,36,57,169,248,102,61
105369488,0,0,0,0,0,0,0,0,0,0,0
105369489,0,0,0,0,0,0,0,0,0,0,0
105369490,0,0,5,0,0,0,0,0,0,0,0
102723966,0,0,0,0,0,0,0,0,0,0,0
341032,0,0,0,0,0,0,0,0,0,0,0
399948,0,0,0,0,0,0,0,0,0,0,0
120376,0,0,0,0,1,0,0,0,0,0,0
105369491,0,0,0,0,0,0,0,0,0,0,0
100616330,0,0,0,0,0,0,0,0,0,0,0
5450,0,0,0,1,1,2,0,0,0,0,0
54766,0,0,0,0,0,0,0,0,0,0,0
100132078,0,0,0,0,0,0,0,0,0,0,0
107984386,0,0,0,0,0,0,0,0,0,0,0
644277,0,0,0,0,0,0,0,0,0,0,0
728196,0,0,0,0,0,0,0,0,0,0,0
407041,0,0,0,0,0,0,0,0,0,0,0
407042,0,0,0,0,0,0,0,0,0,0,0
399949,0,0,0,0,0,12,0,0,0,1,0
143903,0,15,7,7,19,11,0,14,21,18,8
23235,448,509,540,327,593,397,1766,3131,1405,694,871
5519,220,557,375,136,427,388,597,570,1185,560,692
79796,261,433,689,315,738,334,1817,2312,2056,690,1184
91893,56,107,185,77,69,87,465,490,725,206,387
64776,114,81,265,166,244,71,545,950,749,292,600
1410,6,0,4,0,0,0,1,8,0,0,5
3316,0,0,0,1,0,0,0,1,0,0,0
100528019,3,0,2,0,0,0,0,0,0,0,1
91894,3,0,2,0,0,0,0,0,0,0,1
85458,73,48,19,9,53,75,414,626,217,120,43
1737,235,201,462,234,216,200,1288,1887,1219,579,804
120379,118,82,255,128,161,115,649,834,756,371,463
55216,373,726,824,461,908,655,3377,4177,2289,1131,1436
26521,1927,3760,2785,1074,5078,2826,2864,3280,7589,3238,4090
6392,636,479,3532,1757,725,500,9561,9843,7484,3396,6421
3606,387,1249,2238,1286,833,536,2662,8213,1600,852,4721
107987164,0,0,0,0,0,0,0,0,0,0,1
56158,0,0,0,0,0,0,7,4,2,1,16
83875,1,0,63,16,18,11,152,165,31,19,119
5805,198,234,349,138,368,238,569,625,1404,646,702
349633,4,0,0,6,0,0,0,0,0,0,2
100132686,5,0,0,0,0,0,0,0,0,0,0
283140,10,5,4,7,32,7,18,11,20,10,7
107984388,0,0,0,0,9,0,3,0,2,0,0
107984387,12,21,13,13,3,11,116,79,26,2,57
107984389,0,0,0,0,0,0,0,0,0,0,0
101928823,0,0,0,0,0,0,1,2,4,0,3
387810,0,0,0,0,0,0,0,0,0,0,0
105369496,0,0,0,0,0,0,0,0,0,0,0
105369498,0,0,0,0,0,0,0,0,0,0,0
101928847,0,0,0,2,0,0,0,0,0,0,0
4684,9,0,2,2,1,1,37,43,11,1,28
100288346,1,0,0,0,0,0,0,0,0,0,0
54970,88,154,225,110,276,92,480,603,529,183,314
255239,2,0,5,0,0,8,23,13,0,16,9
1813,0,1,0,0,0,0,0,0,0,0,0
100422855,0,0,0,0,0,0,0,0,0,0,0
105369501,0,0,0,0,0,0,0,0,0,0,0
107984390,6,0,1,0,0,0,0,0,0,0,2
80975,35,16,18,9,25,17,16,73,34,12,30
9183,233,113,818,385,337,195,1880,2138,2201,841,1418
644672,0,0,0,0,0,1,0,0,0,0,0
57646,111,95,342,221,201,124,1414,2236,829,360,536
9177,0,1,0,0,0,0,0,0,0,0,0
3359,0,1,0,0,0,0,0,0,2,0,0
7704,3,0,10,9,0,0,67,65,2,1,15
101928875,0,0,0,0,0,0,0,0,0,0,0
4837,0,0,0,0,0,22,0,2,0,0,3
101928940,0,0,0,0,0,0,0,0,0,0,0
107984391,0,0,0,0,0,0,0,0,0,0,0
54494,89,219,304,151,261,232,902,725,920,233,457
10179,106,207,458,244,171,137,1595,2230,1020,499,815
25996,351,328,1348,749,575,334,2687,3044,3504,1324,2812
120406,3,0,0,0,0,1,1,0,1,0,1
120400,0,0,0,0,0,0,0,0,0,0,0
54827,0,0,0,0,0,0,0,0,1,0,0
105369504,0,0,0,0,0,0,0,0,2,0,0
105369506,0,0,0,0,0,0,0,0,0,0,0
105369505,0,0,0,0,0,0,0,0,0,0,0
23705,40,72,229,58,47,46,265,279,139,88,143
105369509,0,0,0,0,0,0,0,0,0,0,0
105369507,0,0,0,0,0,0,0,0,0,0,0
105369511,0,0,0,0,0,0,0,0,0,0,0
105369512,0,0,0,0,0,0,0,1,0,0,0
101928985,0,0,0,0,0,0,0,0,0,0,0
283143,8,0,38,7,13,9,33,12,74,25,53
107987165,0,0,0,0,0,0,0,0,0,0,2
102724165,0,0,0,1,0,0,0,0,11,2,0
112268082,0,0,0,0,0,0,0,0,0,0,0
105369513,0,0,0,0,0,0,0,0,0,0,0
107984393,0,0,0,0,0,1,0,0,0,0,0
107987166,0,0,0,0,0,0,0,0,0,0,0
107984372,0,0,0,0,0,0,0,0,0,0,0
101929011,0,0,0,0,0,0,0,0,0,0,0
84811,305,419,496,243,680,457,923,1132,1433,566,823
8882,391,1132,1043,621,1196,828,1950,3088,2780,1486,1726
116519,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0
335,0,0,2,0,0,1,0,0,7,0,0
104326055,4,0,0,0,0,1,0,2,16,0,0
23387,281,679,251,161,664,297,670,1512,821,532,467
5049,777,1398,1432,823,1893,1098,3644,4539,3960,1540,2470
51092,424,328,840,488,916,491,2848,5383,1955,687,1216
100652768,221,238,296,183,621,322,734,1338,770,274,395
6876,320,322,542,291,586,384,1135,1712,1103,387,863
9159,351,401,630,314,574,373,1412,2063,1114,413,930
257160,326,439,662,419,571,269,1668,2819,1408,502,847
23621,743,986,1509,1108,1340,789,3899,6720,3170,975,1982
100379571,21,8,31,9,25,1,93,177,53,6,30
22897,342,573,470,245,388,334,936,1810,1253,439,774
57453,0,0,3,0,1,0,3,1,1,1,0
105369515,0,0,0,0,0,0,0,0,0,0,0
107984394,0,0,0,3,0,0,0,3,0,0,0
486,55,167,58,31,253,104,69,128,323,144,96
100533181,59,176,87,53,247,90,237,322,372,193,152
53826,570,1242,646,460,2942,1174,1665,1843,3403,1202,907
84000,26,118,53,12,25,40,133,158,156,32,77
3587,1833,3412,2749,1277,3735,3109,5082,7830,7967,4295,4462
100526771,1318,2902,2016,1034,3320,2651,2988,3938,6422,3225,3348
56649,0,0,2,0,1,0,0,0,0,0,0
105369517,0,0,0,0,0,0,0,0,0,0,0
6330,1,0,0,0,0,1,4,6,0,0,3
6327,0,0,0,0,0,0,0,0,0,0,0
120425,1011,1663,1368,930,6709,2844,6424,7742,7633,2208,2198
196264,21,21,91,62,55,40,243,203,280,89,81
10205,4,0,11,4,16,1,42,30,33,16,25
916,0,0,0,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,2,0,0
9354,598,928,1408,804,1100,805,3797,4666,3496,1680,2466
100131626,9,8,5,1,0,0,16,44,12,3,1
10632,4303,6290,8848,4912,10404,5952,11996,13928,19035,7900,15100
4297,809,1959,492,340,1250,838,2637,4569,1365,508,934
101929089,4,0,8,2,1,2,42,118,20,2,5
143941,0,0,2,0,1,0,0,2,8,3,4
84866,0,0,6,3,9,0,40,27,9,0,23
56912,180,288,545,300,509,153,1365,1613,1259,491,1061
372,945,611,2756,1438,1070,833,5711,8719,6566,3026,4404
23187,173,647,133,73,190,210,220,521,475,223,193
102466719,3,0,1,2,0,0,4,10,1,4,0
11181,87,569,54,24,139,124,102,130,201,80,62
105369519,75,31,315,236,115,58,368,693,398,99,376
1656,1420,1259,3675,2388,2190,1621,11985,13937,10290,4081,6241
643,37,113,85,40,101,25,121,237,168,113,125
283149,93,285,149,53,137,148,237,539,280,177,209
100616376,1,0,0,0,0,0,0,0,0,0,0
7379,0,0,0,0,0,0,0,4,0,0,0
283150,0,0,0,0,10,0,0,0,0,0,0
107984396,14,2,18,10,0,0,87,189,35,5,30
338657,1718,4738,1235,745,5680,3383,1924,2345,3570,1373,2092
649946,3,5,1,0,16,0,7,5,3,0,0
6230,9959,15480,21989,14524,29513,16472,47314,46132,68583,29596,42551
51399,555,920,1341,731,1688,716,2338,2876,4021,1922,1926
2542,585,786,1472,852,884,582,2788,4432,2920,1006,2235
10525,803,752,3795,1050,770,706,5335,6707,4876,2189,6706
55823,491,467,1161,573,807,475,2847,4056,2835,1106,1891
3145,181,275,485,196,350,215,858,1095,1066,320,918
3014,242,411,362,168,618,547,203,340,871,496,517
1798,362,547,1433,780,835,447,2871,4517,2551,1073,2342
107984397,3,31,1,0,0,0,24,7,2,4,17
9854,450,791,815,423,952,495,1194,1798,1970,614,981
25988,177,179,437,273,301,148,1131,1807,734,243,678
64137,2,1,5,1,0,0,34,8,0,0,4
79671,425,427,494,280,988,428,1036,1946,1832,518,690
79849,3,0,1,1,0,5,10,3,15,1,0
283152,40,116,23,25,106,26,44,74,76,37,85
109623467,0,0,3,0,0,1,0,0,2,0,0
867,439,209,369,210,108,142,1287,2439,827,283,498
4162,112,87,289,159,101,44,853,1240,629,218,353
102465453,0,0,0,0,0,0,0,0,0,0,0
79102,387,358,628,304,746,284,625,635,1477,473,995
114902,65,89,42,44,147,67,203,158,77,22,43
83552,65,89,42,44,147,67,203,158,77,22,43
9099,373,423,298,165,693,272,2083,3248,822,224,465
100499227,14,0,13,9,15,4,38,41,27,5,23
7070,0,0,2,0,0,0,0,4,0,0,0
107984398,0,0,0,0,0,0,0,0,1,0,0
105369520,0,0,0,2,0,0,4,0,0,0,0
5818,182,172,217,67,291,125,712,873,561,200,455
105369525,0,0,0,0,0,0,0,0,0,0,0
102724301,0,0,1,2,0,0,11,4,4,0,5
105369526,0,0,0,0,0,0,0,0,0,0,0
105369528,0,0,0,0,0,0,0,0,0,0,0
105369527,0,0,0,0,0,0,0,0,0,0,0
105378956,0,0,0,0,0,0,0,0,0,0,0
23650,0,0,0,0,1,0,1,0,0,1,0
105369529,0,0,0,0,0,0,0,0,0,0,0
107984399,0,0,0,0,0,0,0,0,0,0,0
105369530,0,0,0,0,0,0,0,0,0,0,0
220323,82,72,111,67,138,47,254,386,197,73,222
25833,0,0,0,0,0,0,0,1,6,0,0
649133,0,0,0,0,0,0,0,0,0,0,0
105369531,0,0,0,0,0,0,0,0,0,0,0
219902,22,31,66,42,44,65,255,250,157,95,187
23365,301,180,536,363,161,132,2138,3784,1276,468,944
2900,0,0,0,0,0,0,0,1,0,0,0
107984400,0,0,0,0,0,0,0,0,0,0,0
105369532,0,0,0,0,0,0,0,0,0,0,0
101929227,0,0,0,0,0,0,0,0,0,0,0
101929208,0,0,0,0,0,0,0,0,0,0,0
219899,75,2,281,158,60,28,1195,1837,532,206,520
7007,7,15,5,8,1,0,24,68,0,10,4
105369533,0,0,0,0,0,0,0,0,0,0,0
105369534,0,0,0,0,0,0,0,0,0,0,0
6309,360,283,1855,889,308,158,2996,3487,2210,1242,2462
105369536,0,0,0,0,0,0,0,0,0,0,0
6653,39,19,147,40,10,40,380,411,195,79,185
105369535,0,0,0,0,0,0,0,0,0,0,2
107984402,0,0,0,0,0,0,0,0,0,0,0
399959,0,6,0,0,0,0,0,2,0,0,0
406911,0,0,0,0,0,0,0,0,0,0,0
414899,0,0,0,0,0,0,0,0,0,0,0
406882,0,0,0,0,0,0,0,0,0,0,0
113218492,0,0,0,0,0,0,0,0,0,0,0
406892,0,0,0,0,0,0,0,0,0,0,0
100189294,0,0,0,0,0,0,0,0,0,0,0
84959,656,1020,1873,1173,1546,831,3600,6066,3514,1773,2698
56253,0,0,7,1,0,0,0,21,4,4,4
79864,2,1,3,1,0,1,13,17,2,4,2
390259,0,0,0,0,0,0,0,0,0,0,0
341056,1,0,0,0,21,0,1,4,19,5,0
3312,23114,28757,82788,42315,41533,26135,173415,208926,177463,89613,157354
85391,9,0,18,14,0,11,22,27,50,24,10
85390,14,0,29,17,0,0,62,60,98,62,37
85389,12,14,14,9,0,3,19,31,41,32,25
101929289,27,120,52,12,52,30,69,96,74,27,50
79827,53,62,34,16,125,53,105,143,281,95,47
105369540,0,0,0,0,0,0,0,0,0,0,0
105369539,0,0,0,0,0,0,0,0,0,0,0
105369541,0,0,0,0,0,0,0,0,0,0,0
57476,172,129,357,213,380,200,1500,2817,766,180,600
100616319,0,0,0,0,0,0,0,0,0,0,0
55800,0,44,1,5,0,0,20,44,23,3,22
105369543,0,0,0,0,0,0,0,3,0,0,0
7753,160,161,255,151,305,201,756,1243,798,352,456
390260,0,0,0,0,0,0,0,0,0,0,0
105369544,0,0,0,0,0,0,0,0,0,0,0
390261,0,0,0,0,0,1,0,0,0,0,0
338661,0,0,0,0,0,0,0,0,0,0,0
338662,0,0,0,0,0,0,0,0,0,0,0
219875,0,0,0,0,0,1,0,0,0,0,0
219874,0,0,0,0,0,0,0,0,0,0,0
219873,0,0,0,0,0,0,0,0,0,0,0
79490,0,0,0,0,0,0,0,0,0,0,0
390264,0,0,0,0,0,0,1,0,0,0,0
219870,0,0,0,0,1,1,0,0,0,0,0
219869,0,0,0,0,0,0,0,0,0,0,0
390265,0,0,0,0,0,0,0,0,0,0,0
107984403,1,0,3,0,11,0,0,0,6,0,3
105369545,0,0,0,0,0,0,0,0,0,0,0
4013,1806,1278,3150,2180,3722,1900,9631,12345,12706,4384,5211
26497,0,0,0,0,0,0,1,0,0,0,0
102724410,0,0,0,0,0,0,0,0,0,0,0
26492,0,0,0,0,0,0,0,0,0,0,0
112267863,0,0,0,0,0,0,0,5,0,0,0
26494,0,0,0,0,2,0,0,0,1,0,0
219865,0,0,1,4,0,0,5,6,9,0,7
283159,0,0,0,0,0,0,0,0,0,0,0
112268069,0,0,0,0,0,0,0,0,0,0,0
283160,0,0,0,0,0,0,0,0,0,0,0
26595,0,0,0,0,1,0,0,0,0,0,0
390271,0,0,0,0,0,0,0,0,0,0,0
107984404,0,0,0,0,0,0,0,0,0,0,0
283162,0,0,0,0,0,0,0,0,0,0,0
26493,0,0,0,0,0,0,0,0,0,0,0
219858,0,0,12,2,0,0,0,11,11,6,4
390275,0,0,0,0,0,0,0,3,0,0,0
116337,0,0,2,0,0,0,0,5,3,2,0
84897,1352,1846,1769,1235,3484,1825,6073,8693,6511,2339,3013
54414,325,261,821,556,611,334,2517,3460,2507,921,1401
53340,45,98,135,71,78,33,289,337,286,119,389
107984405,0,0,0,0,0,0,0,0,0,0,0
4900,17,24,13,9,20,10,5,37,25,10,17
23584,0,0,4,0,17,0,0,0,0,5,0
90952,0,0,5,2,1,0,7,19,4,0,1
101929340,5,17,5,0,0,0,16,8,11,18,17
79684,140,130,232,106,70,80,457,599,578,225,332
100507283,3,0,9,3,0,0,20,34,13,1,8
64221,3,1,10,8,9,1,26,35,14,1,15
54538,0,1,0,0,0,1,0,1,0,0,0
107984406,0,0,0,0,0,1,0,0,0,0,0
220296,0,0,0,0,1,0,0,1,0,0,0
641654,0,0,0,0,0,0,0,1,0,0,0
105369547,0,0,2,0,0,0,8,13,0,0,6
80071,17,1,51,22,8,10,221,214,144,56,72
219855,4776,8664,6709,4480,12294,6577,17612,33814,17489,6089,8309
219854,347,484,1188,597,703,291,2548,2412,2616,882,1964
103695364,0,0,0,0,0,0,0,0,0,0,0
63876,0,0,0,0,1,1,0,5,1,0,4
105369549,0,0,0,0,0,0,0,0,0,0,0
9638,229,196,1362,699,343,227,1453,1214,897,328,1609
403312,0,0,0,0,0,0,1,0,0,0,0
105369550,0,0,2,0,0,8,6,7,30,0,0
9538,2040,6908,3060,1710,6506,4215,5926,6944,8402,3236,5570
3703,1440,1955,4478,2401,2435,1595,10797,11123,9025,3176,8648
1111,104,120,175,135,155,115,504,757,494,245,174
56,7,0,1,0,0,8,0,1,20,6,4
105369551,0,0,0,0,0,0,0,0,0,0,0
160065,0,0,0,0,0,0,0,0,0,0,0
399967,0,0,0,0,0,0,0,0,0,0,0
100169851,0,0,0,0,0,0,0,0,0,0,0
105369552,0,0,0,0,0,0,0,0,0,0,0
